PHI
3,01:21,false,Kyle Korver,2594,100,235
3,01:13,false,Thabo Sefolosha,200757,18,-225
3,00:51.9,false,Kyle Korver,2594,247,15
3,00:01.9,false,Paul Millsap,200794,110,78
4,11:14,false,Kris Humphries,2743,151,-196
4,10:44,false,Kris Humphries,2743,7,-71
4,09:56,false,Thabo Sefolosha,200757,41,86
4,09:07,false,Kyle Korver,2594,244,-1
4,08:06,false,Kyle Korver,2594,237,-50
4,07:33,false,Tim Hardaway Jr.,203501,2,-227
4,06:29,false,Mike Muscala,203488,205,-147
4,05:15,false,Tim Hardaway Jr.,203501,178,177
4,04:49,false,Tim Hardaway Jr.,203501,242,6
4,03:37,false,Dwight Howard,2730,2,
4,03:36,false,Mike Muscala,203488,7,2
4,02:43,false,Ryan Kelly,203527,3,2
4,01:38,false,DeAndre' Bembry,1627761,115,12
4,01:35,false,DeAndre' Bembry,1627761,-1,2
4,00:05.6,false,Taurean Prince,1627752,100,-9
1,11:12,true,Kent Bazemore,203145,2,-7
1,10:29,true,Dennis Schroder,203471,2,179
1,09:16,true,Paul Millsap,200794,120,20
1,08:33,true,Dwight Howard,2730,1,
1,07:11,true,Kent Bazemore,203145,16,2
1,06:04,true,Dennis Schroder,203471,70,182
1,04:36,true,Dennis Schroder,203471,28,60
1,01:35,true,Tim Hardaway Jr.,203501,111,223
1,01:05,true,Kris Humphries,2743,242,40
2,11:25,true,Kris Humphries,2743,2,6
2,10:30,true,Kris Humphries,2743,,-9
2,10:03,true,Kris Humphries,2743,16,-148
2,09:42,true,Kyle Korver,2594,7,233
2,09:07,true,Paul Millsap,200794,146,-37
2,08:26,true,Malcolm Delaney,1627098,52,181
2,07:31,true,Malcolm Delaney,1627098,169,-86
2,05:54,true,Dwight Howard,2730,2,17
2,05:25,true,Mike Muscala,203488,11,24
2,04:20,true,Kent Bazemore,203145,3,4
2,03:40,true,Tim Hardaway Jr.,203501,1,
2,03:08,true,Kent Bazemore,203145,1,
2,02:33,true,Dwight Howard,2730,1,
2,01:33,true,Tim Hardaway Jr.,203501,178,-179
2,00:47.3,true,Tim Hardaway Jr.,203501,-1,4
2,00:09.9,true,Kent Bazemore,203145,2,-230
3,09:23,true,Dennis Schroder,203471,-1,19
3,08:33,true,Kyle Korver,2594,174,-104
3,07:55,true,Dennis Schroder,203471,232,87
3,07:31,true,Paul Millsap,200794,3,-4
3,06:53,true,Kent Bazemore,203145,7,15
3,05:02,true,Kent Bazemore,203145,1,
3,04:04,true,Dennis Schroder,203471,2,20
3,03:35,true,Thabo Sefolosha,200757,110,-99
3,02:39,true,Dwight Howard,2730,1,
3,01:42,true,Thabo Sefolosha,200757,-1,
3,01:10,true,Dwight Howard,2730,1,
3,00:45.4,true,Kyle Korver,2594,234,-89
4,10:34,true,Malcolm Delaney,1627098,154,-6
4,09:42,true,Kyle Korver,2594,178,182
4,08:29,true,Kyle Korver,2594,31,200
4,07:05,true,Thabo Sefolosha,200757,188,-163
4,06:23,true,Tim Hardaway Jr.,203501,242,33
4,05:42,true,Tim Hardaway Jr.,203501,210,120
4,04:21,true,Kent Bazemore,203145,8,-7
4,03:17,true,Dennis Schroder,203471,,-227
4,02:41,true,Kris Humphries,2743,1,
4,01:11,true,Tim Hardaway Jr.,203501,254,-55
4,00:42.7,true,Taurean Prince,1627752,7,-7
***End of scrape***
